Provincia,Partido,Localidad,Link indec,Velocidad_mbps,Accesos
BUENOS AIRES,LINCOLN,BAYAUCA,6469020,15,55.0
BUENOS AIRES,LINCOLN,CARLOS SALAS,6469040,3,91.0
BUENOS AIRES,LINCOLN,CARLOS SALAS,6469040,4,32.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,2,21.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,3,130.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,5,120.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,7,7.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,10,23.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,20,2.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,50,2.0
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),6469050,100,1.0
BUENOS AIRES,LINCOLN,EL TRIUNFO,6469060,6,10.0
BUENOS AIRES,LINCOLN,LAS TOSCAS,6469070,1,247.0
BUENOS AIRES,LINCOLN,LAS TOSCAS,6469070,3,23.0
BUENOS AIRES,LINCOLN,LAS TOSCAS,6469070,6,30.0
BUENOS AIRES,LINCOLN,LAS TOSCAS,6469070,8,30.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,0,3.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,1,1.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,3,161.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,5,1.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,8,1357.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,10,18.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,15,496.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,20,4.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,25,29.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,30,3.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,50,436.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,100,4064.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,300,3474.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,500,56.0
BUENOS AIRES,LINCOLN,LINCOLN,6469080,1000,2.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,0,2.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,0,2.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,3,389.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,4,37.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,5,26.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,7,6.0
BUENOS AIRES,LINCOLN,PASTEUR,6469090,10,1.0
BUENOS AIRES,LINCOLN,ROBERTS,6469100,10,614.0
BUENOS AIRES,LINCOLN,ROBERTS,6469100,20,71.0
BUENOS AIRES,LINCOLN,ROBERTS,6469100,30,14.0
BUENOS AIRES,LOBERÍA,LICENCIADO MATIENZO,6476020,6,21.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,0,15.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,0,2.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,3,279.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,3,86.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,4,1.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,5,144.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,7,278.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,8,270.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,10,592.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,15,821.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,25,206.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,30,1.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,55,142.0
BUENOS AIRES,LOBERÍA,LOBERÍA,6476030,100,132.0
BUENOS AIRES,LOBERÍA,PIERES,6476040,3,7.0
BUENOS AIRES,LOBERÍA,PIERES,6476040,5,4.0
BUENOS AIRES,LOBERÍA,PIERES,6476040,7,3.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,1,5.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,3,5.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,6,86.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,10,35.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,20,9.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,30,347.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,40,6.0
BUENOS AIRES,LOBERÍA,SAN MANUEL,6476050,50,24.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,0,2.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,1,25.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,3,53.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,5,84.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,6,84.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,7,1.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,8,5.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,10,124.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,20,3.0
BUENOS AIRES,LOBOS,ANTONIO CARBONI,6483010,50,6.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,5,55.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,6,2.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,7,2.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,8,2.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,10,73.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,20,2.0
BUENOS AIRES,LOBOS,ELVIRA,6483020,50,2.0
BUENOS AIRES,LOBOS,LOBOS,6483040,0,1.0
BUENOS AIRES,LOBOS,LOBOS,6483040,0,35.0
BUENOS AIRES,LOBOS,LOBOS,6483040,3,273.0
BUENOS AIRES,LOBOS,LOBOS,6483040,5,963.0
BUENOS AIRES,LOBOS,LOBOS,6483040,6,71.0
BUENOS AIRES,LOBOS,LOBOS,6483040,7,87.0
BUENOS AIRES,LOBOS,LOBOS,6483040,8,267.0
BUENOS AIRES,LOBOS,LOBOS,6483040,10,1702.0
BUENOS AIRES,LOBOS,LOBOS,6483040,15,232.0
BUENOS AIRES,LOBOS,LOBOS,6483040,20,69.0
BUENOS AIRES,LOBOS,LOBOS,6483040,30,2.0
BUENOS AIRES,LOBOS,LOBOS,6483040,40,1.0
BUENOS AIRES,LOBOS,LOBOS,6483040,50,651.0
BUENOS AIRES,LOBOS,LOBOS,6483040,100,1077.0
BUENOS AIRES,LOBOS,LOBOS,6483040,300,411.0
BUENOS AIRES,LOBOS,LOBOS,6483040,500,31.0
BUENOS AIRES,LOBOS,LOBOS,6483040,1000,5.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,3,87.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,5,191.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,6,14.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,7,13.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,8,15.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,10,483.0
BUENOS AIRES,LOBOS,SALVADOR MARÍA,6483050,20,19.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,0,2.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,0,10.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,0,1.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,0,22.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,1,24.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,3,32.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,3,79.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,5,33.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,6,48.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,8,69.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,10,1390.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,15,154.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,20,6.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,25,3.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,30,9786.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,50,1056.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,60,1070.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,75,35.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,100,5502.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,150,15929.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,300,26550.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,500,4077.0
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,6490010,1000,4513.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,0,6.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,0,5.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,0,16.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,1,3.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,3,4.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,3,38.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,5,8.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,8,18.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,10,146.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,15,61.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,20,1.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,25,1.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,30,7115.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,50,179.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,60,68.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,75,4.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,100,1223.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,102,1.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,150,1339.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,300,3171.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,500,428.0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,6490010,1000,399.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,0,333.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,0,1.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,0,13.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,0,2.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,0,37.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,1,283.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,2,260.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,3,120.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,3,143.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,4,90.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,5,182.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,6,804.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,8,124.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,10,788.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,15,301.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,20,98.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,25,24.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,30,11002.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,50,2051.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,60,301.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,75,27.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,100,8406.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,150,4907.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,300,15678.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,500,2024.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,600,19.0
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,6490010,1000,1899.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,0,2.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,0,6.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,1,4.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,2,1.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,3,12.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,3,19.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,5,7.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,6,37.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,8,11.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,10,483.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,15,14.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,20,6.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,25,3.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,30,9172.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,50,810.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,60,281.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,75,13.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,100,4278.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,150,4461.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,300,11505.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,500,1495.0
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,6490010,1000,1375.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,0,4.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,0,12.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,3,15.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,5,2.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,6,1.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,8,11.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,10,47.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,15,3.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,25,1.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,30,6338.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,50,102.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,60,11.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,75,1.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,100,615.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,150,269.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,300,1076.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,500,146.0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,6490010,1000,103.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,1,133.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,6,156.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,10,11.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,50,1.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,150,18.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,300,15.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,500,1.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,6490010,1000,1.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,0,1.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,1,290.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,6,357.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,10,25.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,50,2.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,60,68.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,100,4.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,150,137.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,300,149.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,500,21.0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,6490010,1000,96.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,0,92.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,1,17.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,2,8.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,60,48.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,100,51.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,150,1.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,200,13.0
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,6497060,400,3.0
BUENOS AIRES,LUJÁN,CARLOS KEEN,6497020,1,12.0
BUENOS AIRES,LUJÁN,CARLOS KEEN,6497020,2,8.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,0,205.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,1,16.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,2,11.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,3,14.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,5,1.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,10,69.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,60,87.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,100,107.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,200,6.0
BUENOS AIRES,LUJÁN,CORTINES,6497060,400,1.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,0,1415.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,1,8.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,2,12.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,5,17.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,10,319.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,30,2.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,50,58.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,60,399.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,100,1336.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,150,3.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,200,107.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,300,441.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,400,26.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,500,41.0
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),6497060,1000,6.0
BUENOS AIRES,LUJÁN,LEZICA Y TORREZURI,6497060,1,10.0
BUENOS AIRES,LUJÁN,LEZICA Y TORREZURI,6497060,2,6.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,0,5.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,0,149.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,1,68.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,2,184.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,3,65.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,3,1170.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,5,1.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,6,1414.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,8,692.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,10,1031.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,12,93.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,15,497.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,20,4102.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,30,677.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,40,6.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,50,4367.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,60,96.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,70,5913.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,100,5794.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,150,490.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,300,3161.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,500,210.0
BUENOS AIRES,LUJÁN,LUJÁN,6497060,1000,553.0
BUENOS AIRES,LUJÁN,OLIVERA,6497070,1,27.0
BUENOS AIRES,LUJÁN,OLIVERA,6497070,2,15.0
BUENOS AIRES,LUJÁN,OLIVERA,6497070,5,5.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,0,2.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,1,19.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,2,14.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,3,27.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,7,226.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,8,95.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,15,184.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,60,16.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,100,1.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,150,60.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,300,111.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,500,1.0
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),6497060,1000,70.0
BUENOS AIRES,LUJÁN,OTROS,Sin Datos,1,22.0
BUENOS AIRES,LUJÁN,OTROS,Sin Datos,2,20.0
BUENOS AIRES,LUJÁN,TORRES,6497090,1,16.0
BUENOS AIRES,LUJÁN,TORRES,6497090,2,6.0
BUENOS AIRES,LUJÁN,TORRES,6497090,3,5.0
BUENOS AIRES,LUJÁN,TORRES,6497090,8,12.0
BUENOS AIRES,LUJÁN,TORRES,6497090,15,131.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,0,423.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,2,98.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,3,15.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,6,30.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,10,23.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,12,32.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,25,286.0
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),6505020,50,58.0
BUENOS AIRES,MAGDALENA,MAGDALENA,6505040,0,15.0
BUENOS AIRES,MAGDALENA,MAGDALENA,6505040,1,88.0
BUENOS AIRES,MAGDALENA,MAGDALENA,6505040,2,2.0
BUENOS AIRES,MAGDALENA,MAGDALENA,6505040,3,279.0
BUENOS AIRES,MAGDALENA,MAGDALENA,6505040,3,57.0
