Provincia,Partido,Localidad,Link Indec,Velocidad (Mbps),Accesos
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,6441030,10.0,54.0
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,0.0,91.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,1.0,2.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,5.0,2.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,10.0,108.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,20.0,7.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,30.0,10.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,50.0,1055.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,60.0,29.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,75.0,2.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,100.0,4726.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,150.0,1049.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,300.0,6423.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,500.0,594.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,600.0,181.0
BUENOS AIRES,LA PLATA,CITY BELL,6441030,1000.0,525.0
BUENOS AIRES,LA PLATA,COLONIA LA PLATA,6441030,1.0,42.0
BUENOS AIRES,LA PLATA,COUNTRY CLUB EL RODEO,6441010,50.0,189.0
BUENOS AIRES,LA PLATA,EL RETIRO,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,IGNACIO CORREAS,6441020,10.0,48.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,10.0,2.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,50.0,43.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,60.0,4.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,100.0,343.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,150.0,65.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,300.0,485.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,500.0,86.0
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,6441030,1000.0,7.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,50.0,12.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,100.0,15.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,150.0,7.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,300.0,31.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,500.0,2.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,600.0,5.0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,6441030,1000.0,2.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,3.0,5.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,10.0,37.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,50.0,11.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,60.0,11.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,100.0,2.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,150.0,276.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,200.0,13.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,300.0,428.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,500.0,65.0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,6441030,1000.0,65.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,10.0,54.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,LA CUMBRE,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,0.0,146.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,0.256,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,0.5,65.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,0.512,2.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,0.75,757.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,1.0,1319.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,2.0,884.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,3.0,255.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,3.5,4150.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,4.0,83.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,5.0,110.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,6.0,385.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,7.0,6.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,8.0,3130.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,10.0,1089.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,11.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,12.0,336.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,15.0,4061.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,20.0,71.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,21.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,25.0,1255.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,30.0,39569.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,40.0,2.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,49.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,50.0,10715.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,60.0,449.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,70.0,2.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,75.0,15.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,100.0,56109.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,120.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,150.0,8954.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,200.0,4.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,256.0,1.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,300.0,54390.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,500.0,4485.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,600.0,93.0
BUENOS AIRES,LA PLATA,LA PLATA,6441030,1000.0,4149.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,0.0,1.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,3.0,5.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,10.0,50.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,50.0,36.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,60.0,41.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,75.0,5.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,100.0,16.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,150.0,928.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,300.0,1302.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,500.0,270.0
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,6441030,1000.0,202.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,0.0,91.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,5.0,1.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,10.0,96.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,20.0,20.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,30.0,9.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,50.0,553.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,60.0,33.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,75.0,1.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,100.0,615.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,150.0,1091.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,300.0,2009.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,500.0,271.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,600.0,113.0
BUENOS AIRES,LA PLATA,LOS HORNOS,6441030,1000.0,305.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,1.0,4.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,5.0,5.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,10.0,32.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,50.0,722.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,60.0,10.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,100.0,5100.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,150.0,664.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,300.0,5681.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,500.0,613.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,600.0,43.0
BUENOS AIRES,LA PLATA,MANUEL B GONNET,6441030,1000.0,360.0
BUENOS AIRES,LA PLATA,OTROS,Sin Datos,3.5,14.0
BUENOS AIRES,LA PLATA,OTROS,Sin Datos,8.0,6.0
BUENOS AIRES,LA PLATA,OTROS,Sin Datos,15.0,2.0
BUENOS AIRES,LA PLATA,OTROS,Sin Datos,30.0,9.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,5.0,1.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,10.0,19.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,50.0,330.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,60.0,6.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,100.0,1462.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,150.0,368.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,300.0,1661.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,500.0,146.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,600.0,35.0
BUENOS AIRES,LA PLATA,RINGUELET,6441030,1000.0,121.0
BUENOS AIRES,LA PLATA,RUTA DEL SOL,6441030,1.0,170.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,1.0,1.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,5.0,2.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,10.0,70.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,15.0,1.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,20.0,3.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,50.0,860.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,60.0,44.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,75.0,1.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,100.0,4723.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,150.0,1662.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,300.0,5883.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,500.0,631.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,600.0,71.0
BUENOS AIRES,LA PLATA,TOLOSA,6441030,1000.0,506.0
BUENOS AIRES,LA PLATA,TRANSRADIO,6441030,0.512,1.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,1.0,1.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,5.0,3.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,10.0,96.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,15.0,14.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,20.0,4.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,30.0,2.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,50.0,480.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,60.0,20.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,75.0,2.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,100.0,1395.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,150.0,830.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,300.0,2521.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,500.0,226.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,600.0,29.0
BUENOS AIRES,LA PLATA,VILLA ELISA,6441030,1000.0,244.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,5.0,5.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,10.0,108.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,50.0,284.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,60.0,23.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,75.0,3.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,100.0,283.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,150.0,1552.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,300.0,2132.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,500.0,347.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,600.0,50.0
BUENOS AIRES,LA PLATA,VILLA ELVIRA,6441030,1000.0,429.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,10.0,54.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,10.0,54.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,VILLA MONTORO,6441030,20.0,1.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,0.0,30.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,6.0,29.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,8.0,21.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,10.0,54.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,15.0,10.0
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,6441030,20.0,1.0
BUENOS AIRES,LANÚS,GERLI,6434010,0.5,3.0
BUENOS AIRES,LANÚS,GERLI,6434010,0.75,16.0
BUENOS AIRES,LANÚS,GERLI,6434010,1.0,4.0
BUENOS AIRES,LANÚS,GERLI,6434010,3.5,17.0
BUENOS AIRES,LANÚS,GERLI,6434010,5.0,4.0
BUENOS AIRES,LANÚS,GERLI,6434010,6.0,1.0
BUENOS AIRES,LANÚS,GERLI,6434010,8.0,10.0
BUENOS AIRES,LANÚS,GERLI,6434010,10.0,121.0
BUENOS AIRES,LANÚS,GERLI,6434010,15.0,3.0
BUENOS AIRES,LANÚS,GERLI,6434010,20.0,3.0
BUENOS AIRES,LANÚS,GERLI,6434010,25.0,1.0
BUENOS AIRES,LANÚS,GERLI,6434010,30.0,2995.0
BUENOS AIRES,LANÚS,GERLI,6434010,50.0,2407.0
BUENOS AIRES,LANÚS,GERLI,6434010,60.0,37.0
BUENOS AIRES,LANÚS,GERLI,6434010,75.0,4.0
BUENOS AIRES,LANÚS,GERLI,6434010,100.0,2501.0
BUENOS AIRES,LANÚS,GERLI,6434010,150.0,744.0
BUENOS AIRES,LANÚS,GERLI,6434010,300.0,2793.0
BUENOS AIRES,LANÚS,GERLI,6434010,500.0,340.0
BUENOS AIRES,LANÚS,GERLI,6434010,600.0,70.0
BUENOS AIRES,LANÚS,GERLI,6434010,1000.0,267.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,0.5,4.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,0.512,1.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,0.75,41.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,1.0,4.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,3.0,4.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,3.5,145.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,5.0,8.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,6.0,5.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,8.0,266.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,10.0,244.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,15.0,391.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,20.0,4.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,25.0,2.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,30.0,11895.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,40.0,12.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,50.0,3465.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,60.0,74.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,75.0,13.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,100.0,10176.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,150.0,1652.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,200.0,5.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,300.0,11862.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,500.0,1455.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,600.0,76.0
BUENOS AIRES,LANÚS,LANÚS ESTE,6434010,1000.0,1004.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,0.0,1.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,0.256,1.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,1.0,202.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,5.0,8.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,6.0,146.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,10.0,387.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,15.0,1.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,20.0,8.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,25.0,2.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,30.0,4.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,50.0,9959.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,60.0,318.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,75.0,9.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,100.0,5141.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,150.0,3159.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,200.0,6.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,300.0,6972.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,500.0,724.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,600.0,299.0
BUENOS AIRES,LANÚS,LANÚS OESTE,6434010,1000.0,1231.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,0.5,7.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,0.75,13.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,1.0,7.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,3.0,12.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,3.5,51.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,5.0,4.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,6.0,6.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,8.0,6.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,10.0,130.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,20.0,1.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,25.0,1.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,30.0,15862.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,50.0,132.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,60.0,116.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,75.0,9.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,100.0,808.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,150.0,2584.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,300.0,5075.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,500.0,643.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,600.0,4.0
BUENOS AIRES,LANÚS,MONTE CHINGOLO,6434010,1000.0,730.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,0.0,136.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,0.75,18.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,1.0,3.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,3.5,44.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,5.0,3.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,6.0,208.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,8.0,10.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,10.0,379.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,15.0,4.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,20.0,2.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,25.0,5.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,30.0,5027.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,50.0,505.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,60.0,95.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,75.0,5.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,100.0,2413.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,150.0,2090.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,300.0,6120.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,500.0,746.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,600.0,10.0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,6434010,1000.0,663.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,0.0,2.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,0.5,8.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,0.75,27.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,1.0,10.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,3.0,5.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,3.5,66.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,5.0,2.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,6.0,2.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,8.0,29.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,10.0,117.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,15.0,76.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,25.0,3.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,30.0,9462.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,50.0,2068.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,60.0,48.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,75.0,6.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,100.0,2664.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,150.0,916.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,300.0,3361.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,500.0,348.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,600.0,63.0
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,6434010,1000.0,345.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,3.0,22.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,15.0,1289.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,30.0,990.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,31.0,442.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,61.0,28.0
BUENOS AIRES,LAPRIDA,LAPRIDA,6448010,100.0,1.0
